delivery_time_mins_raw
62.983333333333334
67.06666666666666
29.683333333333334
51.25
39.833333333333336
38.333333333333336
26.4
32.75
26.433333333333334
53.2
46.43333333333333
42.71666666666667
38.03333333333333
37.88333333333333
49.8
87.78333333333333
82.93333333333334
71.6
50.31666666666667
28.883333333333333
47.18333333333333
49.78333333333333
97.33333333333333
92.9
38.18333333333333
44.88333333333333
43.96666666666667
37.56666666666667
63.666666666666664
37.55
39.25
31.166666666666668
50.78333333333333
34.25
48.06666666666667
25.983333333333334
57.43333333333333
37.56666666666667
48.583333333333336
29.433333333333334
29.183333333333334
69.88333333333334
81.3
72.91666666666667
54.68333333333333
32.666666666666664
39.0
40.05
29.8
41.1
40.46666666666667
38.06666666666667
29.183333333333334
21.066666666666666
46.1
31.65
33.11666666666667
35.45
41.95
60.21666666666667
46.03333333333333
55.81666666666667
32.483333333333334
35.53333333333333
34.95
34.68333333333333
58.25
36.43333333333333
46.166666666666664
40.35
53.03333333333333
49.38333333333333
34.93333333333333
37.88333333333333
63.95
41.31666666666667
36.63333333333333
59.916666666666664
39.5
27.016666666666666
36.36666666666667
29.6
38.63333333333333
28.95
46.63333333333333
55.666666666666664
31.3
93.28333333333333
51.46666666666667
50.416666666666664
43.35
30.316666666666666
62.1
80.26666666666667
49.55
83.73333333333333
41.31666666666667
46.75
39.93333333333333
40.65
58.15
43.05
62.21666666666667
64.25
37.78333333333333
26.716666666666665
33.61666666666667
53.016666666666666
65.4
36.13333333333333
36.4
45.333333333333336
30.033333333333335
45.11666666666667
56.083333333333336
96.16666666666667
53.333333333333336
42.68333333333333
66.56666666666666
45.61666666666667
50.833333333333336
60.7
82.96666666666667
34.0
35.05
58.7
64.45
72.15
37.71666666666667
22.683333333333334
23.1
47.6
51.55
63.65
67.01666666666667
42.516666666666666
40.8
32.016666666666666
47.2
29.366666666666667
33.016666666666666
50.38333333333333
28.666666666666668
45.733333333333334
54.983333333333334
64.78333333333333
56.6
62.4
38.28333333333333
80.35
28.966666666666665
47.06666666666667
50.95
41.88333333333333
48.28333333333333
68.66666666666667
56.266666666666666
49.9
30.916666666666668
69.83333333333333
57.03333333333333
56.13333333333333
42.11666666666667
41.333333333333336
67.63333333333334
83.15
28.033333333333335
45.833333333333336
25.933333333333334
52.0
62.5
21.033333333333335
33.96666666666667
44.21666666666667
43.53333333333333
34.516666666666666
42.483333333333334
58.63333333333333
34.916666666666664
28.783333333333335
98.66666666666667
52.016666666666666
20.8
24.5
29.35
36.86666666666667
34.833333333333336
62.583333333333336
36.95
29.283333333333335
90.95
56.25
59.916666666666664
31.25
24.35
23.066666666666666
16.0
38.71666666666667
32.016666666666666
32.516666666666666
29.466666666666665
23.1
51.61666666666667
45.71666666666667
46.03333333333333
60.9
42.68333333333333
54.75
34.416666666666664
41.95
53.4
39.68333333333333
14.383333333333333
55.25
48.4
26.383333333333333
26.133333333333333
21.1
85.9
49.916666666666664
25.6
30.266666666666666
72.91666666666667
46.21666666666667
21.316666666666666
51.21666666666667
29.616666666666667
46.03333333333333
30.333333333333332
29.5
45.38333333333333
38.25
51.61666666666667
38.333333333333336
76.95
57.516666666666666
62.36666666666667
40.333333333333336
38.31666666666667
52.63333333333333
25.283333333333335
57.65
46.6
57.25
37.45
20.533333333333335
42.8
44.15
42.61666666666667
50.03333333333333
34.38333333333333
29.916666666666668
25.133333333333333
34.03333333333333
40.86666666666667
49.333333333333336
62.983333333333334
39.35
62.56666666666667
22.716666666666665
43.31666666666667
29.633333333333333
22.3
29.333333333333332
27.883333333333333
19.05
28.516666666666666
39.36666666666667
32.166666666666664
72.26666666666667
59.2
14.5
19.55
26.65
36.733333333333334
32.45
26.1
44.516666666666666
31.85
46.68333333333333
48.18333333333333
33.583333333333336
37.78333333333333
48.45
46.55
76.98333333333333
108.03333333333333
61.75
54.36666666666667
